sample_id	aro_gene	hit_rows
E_1-2	CARB-21	3
E_1-2	catV	228
E_1-2	CARB-22	167
E_1-2	CARB-23	3
E_1-2	SHV-92	7
E_1-2	SHV-51	1
E_1-2	SHV-52	9
E_1-2	CARB-24	313
E_1-2	evgA	3483
E_1-2	SHV-12	22
E_1-2	SHV-94	1
E_1-2	OXA-960	110
E_1-2	SHV-53	104
E_1-2	CARB-25	226
E_1-2	OXA-920	31
E_1-2	OXA-961	120
E_1-2	CARB-26	141
E_1-2	msrA	9665
E_1-2	SHV-55	2
E_1-2	OXA-962	107
E_1-2	CARB-27	170
E_1-2	OXA-921	542
E_1-2	SHV-97	1
E_1-2	SHV-15	2
E_1-2	SHV-56	19
E_1-2	OXA-963	137
E_1-2	CARB-28	185
E_1-2	OXA-922	115
E_1-2	msrC	13048
E_1-2	SHV-57	1
E_1-2	SHV-16	1
E_1-2	OXA-923	82
E_1-2	OXA-964	176
E_1-2	CARB-29	176
E_1-2	OXA-1160	200
E_1-2	vanR_in_vanI_cl	19707
E_1-2	vanR_in_vanE_cl	18649
E_1-2	vanR_in_vanM_cl	28647
E_1-2	SHV-99	5
E_1-2	OXA-965	133
E_1-2	OXA-650	81
E_1-2	OXA-924	102
E_1-2	OXA-1161	184
E_1-2	msbA	21602
E_1-2	OXA-1120	319
E_1-2	vanH_in_vanO_cl	3693
E_1-2	msrE	19108
E_1-2	OXA-692	1
E_1-2	SHV-18	30
E_1-2	OXA-1121	12
E_1-2	OXA-925	72
E_1-2	OXA-651	87
E_1-2	OXA-966	19
E_1-2	OXA-1162	199
E_1-2	msrF	14700
E_1-2	OXA-611	4
E_1-2	OXA-1122	10
E_1-2	OXA-926	93
E_1-2	OXA-652	81
E_1-2	OXA-967	23
E_1-2	OXA-1163	168
E_1-2	apmA	223
E_1-2	OXA-653	1
E_1-2	OXA-1123	2
E_1-2	CTX-M-71	5
E_1-2	OXA-968	16
E_1-2	CTX-M-30	23
E_1-2	OXA-1164	4
E_1-2	Erm(38)	130
E_1-2	msrH	16600
E_1-2	Rfas_cmr	249
E_1-2	OXA-380	3
E_1-2	OXA-654	9
E_1-2	CTX-M-72	1
E_1-2	OXA-613	2
E_1-2	OXA-1165	10
E_1-2	OXA-969	45
E_1-2	CTX-M-31	32
E_1-2	OXA-1124	34
E_1-2	Erm(34)	321
E_1-2	OXA-928	1024
E_1-2	CTX-M-73	4
E_1-2	OXA-1125	5
E_1-2	OXA-614	2
E_1-2	YOC-1	31
E_1-2	emtA	13
E_1-2	OXA-1166	2
E_1-2	CTX-M-32	9
E_1-2	Erm(30)	598
E_1-2	tlrC	3298
E_1-2	OXA-929	594
E_1-2	OXA-655	725
E_1-2	OXA-381	15
E_1-2	PDC-530	4
E_1-2	CTX-M-74	25
E_1-2	OXA-697	2
E_1-2	OXA-615	10
E_1-2	CTX-M-33	22
E_1-2	OXA-1126	41
E_1-2	PDC-571	1
E_1-2	OXA-382	16
E_1-2	OXA-300	57
E_1-2	OXA-1167	2
E_1-2	cmlv	330
E_1-2	CAR-1	324
E_1-2	OXA-656	879
E_1-2	OXA-383	3
E_1-2	PDC-531	3
E_1-2	OXA-657	5
E_1-2	CTX-M-75	22
E_1-2	OXA-1127	5
E_1-2	OXA-616	8
E_1-2	CTX-M-34	20
E_1-2	OXA-342	3
E_1-2	OXA-301	29
E_1-2	OXA-1168	107
E_1-2	OXA-384	6
E_1-2	OXA-343	1
E_1-2	OXA-1128	4
E_1-2	OXA-617	7
E_1-2	OXA-658	16
E_1-2	OXA-302	12
E_1-2	CTX-M-190	3
E_1-2	CTX-M-76	27
E_1-2	CTX-M-35	26
E_1-2	OXA-1169	386
E_1-2	PDC-533	1
E_1-2	PDC-574	6
E_1-2	OXA-303	3
E_1-2	OXA-618	11
E_1-2	CTX-M-36	23
E_1-2	OXA-1129	35
E_1-2	OXA-385	1
E_1-2	CTX-M-77	21
E_1-2	CblA-1	106
E_1-2	MCR-3.20	1322
E_1-2	OXA-386	3
E_1-2	CTX-M-192	2
E_1-2	PDC-575	7
E_1-2	CTX-M-78	11
E_1-2	OXA-304	3
E_1-2	OXA-619	15
E_1-2	CTX-M-37	1
E_1-2	CTX-M-151	56
E_1-2	MCR-3.21	532
E_1-2	OXA-305	2
E_1-2	CTX-M-193	3
E_1-2	CTX-M-152	10
E_1-2	OXA-346	4
E_1-2	CTX-M-79	9
E_1-2	GIL-1	200
E_1-2	CTX-M-38	55
E_1-2	MCR-3.22	726
E_1-2	PDC-577	2
E_1-2	PDC-536	2
E_1-2	OXA-388	3
E_1-2	CTX-M-39	11
E_1-2	OXA-306	2
E_1-2	AAC(3)-Ia	19
E_1-2	PDC-262	5
E_1-2	CTX-M-153	26
E_1-2	CTX-M-112	40
E_1-2	MCR-3.23	590
E_1-2	evgS	13124
E_1-2	OXA-347	520
E_1-2	OXA-389	1
E_1-2	OXA-307	5
E_1-2	CTX-M-113	9
E_1-2	CTX-M-154	1
E_1-2	PDC-222	1
E_1-2	CTX-M-195	16
E_1-2	PDC-263	75
E_1-2	MCR-3.24	465
E_1-2	OXA-348	38
E_1-2	AAC(3)-Ib	384
E_1-2	OXA-349	2
E_1-2	CTX-M-196	10
E_1-2	PDC-264	12
E_1-2	AAC(3)-Ic	27
E_1-2	CTX-M-114	28
E_1-2	PDC-223	52
E_1-2	CTX-M-155	48
E_1-2	OXA-308	65
E_1-2	MCR-3.25	905
E_1-2	PDC-539	1
E_1-2	PDC-265	2
E_1-2	CTX-M-115	22
E_1-2	CTX-M-156	9
E_1-2	AAC(3)-Id	25
E_1-2	OXA-309	81
E_1-2	PDC-224	9
E_1-2	mgrA	725
E_1-2	MCR-3.26	557
E_1-2	CTX-M-157	18
E_1-2	CTX-M-116	6
E_1-2	MCR-3.27	727
E_1-2	CTX-M-158	20
E_1-2	PDC-226	5
E_1-2	CTX-M-199	16
E_1-2	CTX-M-117	51
E_1-2	MCR-3.28	860
E_1-2	PDC-227	11
E_1-2	CTX-M-159	40
E_1-2	MCR-3.29	555
E_1-2	PDC-228	5
E_1-2	erm(56)	249
E_1-2	LlmA_23S_CLI	11245
E_1-2	mdeA	220
E_1-2	adeA	1566
E_1-2	adeB	38438
E_1-2	adeC	3046
E_1-2	vanR_in_vanF_cl	26469
E_1-2	vanR_in_vanN_cl	16911
E_1-2	NDM-20	1
E_1-2	NDM-61	1
E_1-2	SGM-1	49
E_1-2	vanH_in_vanP_cl	6008
E_1-2	AST-1	71
E_1-2	SGM-2	45
E_1-2	adeF	47380
E_1-2	aadA	919
E_1-2	Kpne_KpnE	353
E_1-2	npmA	15
E_1-2	Kpne_KpnF	93
E_1-2	SGM-3	37
E_1-2	adeG	3223
E_1-2	NDM-23	2
E_1-2	SGM-4	31
E_1-2	adeH	2589
E_1-2	Kpne_KpnG	2424
E_1-2	NDM-24	1
E_1-2	SGM-5	61
E_1-2	adeI	2313
E_1-2	Kpne_KpnH	4074
E_1-2	NDM-25	1
E_1-2	CMH-10	29
E_1-2	SGM-6	47
E_1-2	adeJ	43946
E_1-2	ACC-1	477
E_1-2	CMH-11	16
E_1-2	BRP(MBL)	7
E_1-2	APH(9)-Ia	195
E_1-2	SGM-7	38
E_1-2	adeK	4539
E_1-2	ACC-2	390
E_1-2	NDM-27	1
E_1-2	NDM-68	1
E_1-2	APH(9)-Ib	1
E_1-2	CMH-12	18
E_1-2	adeL	1488
E_1-2	ACC-3	415
E_1-2	CMH-13	17
E_1-2	APH(9)-Ic	71
E_1-2	ACC-4	470
E_1-2	TriA	280
E_1-2	CMH-14	16
E_1-2	TriB	70
E_1-2	adeN	270
E_1-2	ACC-5	450
E_1-2	CMH-15	16
E_1-2	TriC	10076
E_1-2	CMH-16	16
E_1-2	aadK	116
E_1-2	ACC-7	446
E_1-2	CMH-17	13
E_1-2	tet(54)	338
E_1-2	ACC-8	470
E_1-2	CMY-180	1
E_1-2	CMH-18	13
E_1-2	tet(50)	225
E_1-2	adeR	18411
E_1-2	CMY-181	1
E_1-2	CMH-19	13
E_1-2	RAHN-1	23
E_1-2	rmtD2	4
E_1-2	CMY-140	7
E_1-2	adeS	1122
E_1-2	TolC	749
E_1-2	CMY-141	1
E_1-2	CMY-182	14
E_1-2	RAHN-2	25
E_1-2	CMY-100	25
E_1-2	CMY-183	2
E_1-2	RAHN-3	22
E_1-2	CMY-101	21
E_1-2	CMY-184	2
E_1-2	RAHN-4	22
E_1-2	CMY-102	13
E_1-2	CMY-185	1
E_1-2	CMY-144	12
E_1-2	RAHN-5	21
E_1-2	CMY-103	12
E_1-2	CMY-145	30
E_1-2	RAHN-6	20
E_1-2	CMY-104	58
E_1-2	tet(X3)	408
E_1-2	aadS	547
E_1-2	KPC-225	28
E_1-2	CMY-146	8
E_1-2	CMY-105	91
E_1-2	aadT	649
E_1-2	CMY-188	1
E_1-2	KPC-226	30
E_1-2	CMY-106	9
E_1-2	tetA(46)	10104
E_1-2	CMY-148	1
E_1-2	FIM-1	5
E_1-2	catB10	2247
E_1-2	CMY-108	7
E_1-2	KPC-228	26
E_1-2	IDC-1	240
E_1-2	catB11	2315
E_1-2	ceoA	753
E_1-2	PNGM-1	72
E_1-2	CMY-109	5
E_1-2	IDC-2	196
E_1-2	RlmA(II)	81
E_1-2	ceoB	49122
E_1-2	rosA	2417
E_1-2	OXA-60	126
E_1-2	rosB	5916
E_1-2	vanR_in_vanO_cl	15703
E_1-2	OXA-61	45
E_1-2	vanH_in_vanM_cl	4079
E_1-2	OXA-20	277
E_1-2	VCC-1	24
E_1-2	OXA-62	247
E_1-2	OXA-21	354
E_1-2	BlaB-30	16
E_1-2	OXA-22	97
E_1-2	OXA-63	208
E_1-2	OXA-64	1
E_1-2	BlaB-31	9
E_1-2	QnrB70	27
E_1-2	OXA-23	38
E_1-2	QnrB30	1
E_1-2	OXA-24	1
E_1-2	cphA2	19
E_1-2	BlaB-32	17
E_1-2	QnrB71	46
E_1-2	QnrB72	7
E_1-2	QnrB31	10
E_1-2	OXA-25	1
E_1-2	BlaB-33	17
E_1-2	cphA3	19
E_1-2	ADC-1	14
E_1-2	OXA-26	1
E_1-2	QnrB32	8
E_1-2	BlaB-34	11
E_1-2	cphA4	19
E_1-2	ADC-2	12
E_1-2	ADC-221	7
E_1-2	QnrB73	39
E_1-2	opmE	722
E_1-2	OXA-68	3
E_1-2	cphA5	18
E_1-2	OXA-27	33
E_1-2	BlaB-35	15
E_1-2	ADC-3	10
E_1-2	H-NS	138
E_1-2	QnrB33	46
E_1-2	OXA-69	3
E_1-2	BlaB-36	12
E_1-2	cphA6	19
E_1-2	QnrB34	11
E_1-2	ADC-264	28
E_1-2	ADC-223	24
E_1-2	ADC-4	9
E_1-2	OXA-28	414
E_1-2	MCR-7.1	1157
E_1-2	QnrB76	1
E_1-2	KHM-1	15
E_1-2	ADC-5	5
E_1-2	ADC-265	10
E_1-2	cphA7	21
E_1-2	APH(3')-VIa	9
E_1-2	QnrB35	6
E_1-2	OXA-29	274
E_1-2	vanU_in_vanG_cl	158
E_1-2	KHM-2	16
E_1-2	ADC-6	4
E_1-2	cphA8	20
E_1-2	ADC-266	21
E_1-2	APH(3')-VIb	7
E_1-2	QnrB36	57
E_1-2	BlaB-38	26
E_1-2	vanK_in_vanI_cl	154
E_1-2	ADC-267	1
E_1-2	QnrB78	6
E_1-2	BlaB-39	15
E_1-2	QnrB37	24
E_1-2	ADC-7	15
E_1-2	ADC-8	58
E_1-2	QnrB38	9
E_1-2	QnrB39	11
E_1-2	ADC-269	2
E_1-2	SPN79-1	19
E_1-2	FIA-1	18
E_1-2	OXY-1-1	6
E_1-2	SPR-1	39
E_1-2	OXY-1-2	10
E_1-2	vgaALC	19520
E_1-2	OXY-1-3	5
E_1-2	OXY-1-4	21
E_1-2	CHM-1	102
E_1-2	B3SU2-1	138
E_1-2	OXY-1-6	4
E_1-2	BMHC-1	106
E_1-2	Rv2856	263
E_1-2	OXY-1-7	11
E_1-2	sdiA	74
E_1-2	LEN-20	15
E_1-2	LEN-21	20
E_1-2	salA	10739
E_1-2	vanR_in_vanP_cl	16199
E_1-2	SIM-1	49
E_1-2	salB	3812
E_1-2	LEN-22	15
E_1-2	SIM-2	51
E_1-2	FONA-10	26
E_1-2	salC	3600
E_1-2	OXA-1280	16
E_1-2	LEN-23	16
E_1-2	FONA-11	20
E_1-2	APH(6)-Ia	73
E_1-2	salD	6007
E_1-2	OXA-1281	6
E_1-2	LEN-24	11
E_1-2	OXA-1240	553
E_1-2	LEN-25	1
E_1-2	OXA-1282	1
E_1-2	OXA-730	4
E_1-2	OXA-1241	15
E_1-2	FONA-12	28
E_1-2	APH(6)-Ib	53
E_1-2	ROB-1	43
E_1-2	OXA-1200	584
E_1-2	salE	2450
E_1-2	OXA-1242	3
E_1-2	LEN-26	5
E_1-2	MIR-10	14
E_1-2	FONA-13	20
E_1-2	OXA-1201	78
E_1-2	ROB-2	42
E_1-2	OXA-731	398
E_1-2	APH(6)-Ic	132
E_1-2	GES-1	195
E_1-2	OXA-1283	6
E_1-2	TEM-182	27
E_1-2	MIR-11	19
E_1-2	YRC-1	114
E_1-2	OXA-1284	52
E_1-2	ROB-3	41
E_1-2	OXA-1243	56
E_1-2	OXA-1202	278
E_1-2	APH(6)-Id	594
E_1-2	PEN-A10	116
E_1-2	GES-2	232
E_1-2	OXA-732	610
E_1-2	LEN-27	2
E_1-2	OXA-1285	1
E_1-2	LEN-28	2
E_1-2	MIR-12	42
E_1-2	ROB-4	41
E_1-2	OXA-1203	233
E_1-2	PEN-A11	117
E_1-2	TEM-183	3
E_1-2	GES-3	154
E_1-2	Ctra_murA_FOF	2536
E_1-2	OXA-1286	1
E_1-2	OXA-460	45
E_1-2	TEM-184	54
E_1-2	MIR-13	31
E_1-2	ROB-5	45
E_1-2	OXA-1204	197
E_1-2	OXA-1245	44
E_1-2	PEN-A12	91
E_1-2	GES-4	221
E_1-2	TEM-102	10
E_1-2	Erm(42)	860
E_1-2	OXA-776	1
E_1-2	OXA-735	7
E_1-2	OXA-461	39
E_1-2	MIR-14	15
E_1-2	OXA-1246	26
E_1-2	OXA-420	22
E_1-2	TEM-185	57
E_1-2	OXA-1205	77
E_1-2	OXA-1287	6
E_1-2	ROB-6	36
E_1-2	PEN-A13	112
E_1-2	GES-5	241
E_1-2	OXA-421	13
E_1-2	OXA-777	15
E_1-2	MIR-15	41
E_1-2	OXA-1288	3
E_1-2	ROB-7	43
E_1-2	OXA-1206	247
E_1-2	GES-6	202
E_1-2	OXA-736	272
E_1-2	OXA-1247	135
E_1-2	CDA-1	25
E_1-2	PDC-611	1
E_1-2	OXA-778	5
E_1-2	TEM-105	36
E_1-2	TEM-146	47
E_1-2	OXA-422	42
E_1-2	OXA-1207	79
E_1-2	PEN-A15	106
E_1-2	MIR-16	46
E_1-2	ROB-8	36
E_1-2	OXA-1289	58
E_1-2	TEM-187	47
E_1-2	GES-7	178
E_1-2	OXA-737	533
E_1-2	OXA-1248	250
E_1-2	OXA-1249	2
E_1-2	CTX-M-270	6
E_1-2	OXA-423	23
E_1-2	PDC-612	1
E_1-2	MIR-17	18
E_1-2	OXA-1208	72
E_1-2	IMP-70	144
E_1-2	PEN-A16	101
E_1-2	GES-8	163
E_1-2	OXA-779	342
E_1-2	TEM-106	82
E_1-2	OXA-464	1185
E_1-2	OXA-424	1
E_1-2	OXA-150	2
E_1-2	MIR-18	10
E_1-2	OXA-739	9
E_1-2	CTX-M-271	6
E_1-2	TEM-107	18
E_1-2	IMP-71	28
E_1-2	TEM-189	7
E_1-2	PEN-A17	85
E_1-2	OXA-465	39
E_1-2	IMP-30	162
E_1-2	aadA21	904
E_1-2	GES-9	177
E_1-2	CTX-M-272	12
E_1-2	MIR-19	8
E_1-2	CTX-M-231	2
E_1-2	PDC-381	17
E_1-2	TEM-149	17
E_1-2	IMP-31	16
E_1-2	OXA-466	41
E_1-2	NWM-1	249
E_1-2	AAC(6')-Ib-SK	25
E_1-2	PEN-A18	82
E_1-2	aadA22	910
E_1-2	OprA	5811
E_1-2	OXA-192	267
E_1-2	OXA-151	248
E_1-2	OXA-426	4
E_1-2	OXA-111	4
E_1-2	PDC-382	1
E_1-2	OXA-193	44
E_1-2	IMP-73	23
E_1-2	CTX-M-232	2
E_1-2	IMP-32	33
E_1-2	PDC-300	91
E_1-2	PEN-A19	95
E_1-2	aadA23	902
E_1-2	tsnR	79
E_1-2	TEM-109	16
E_1-2	OXA-152	243
E_1-2	OXA-112	1
E_1-2	CTX-M-233	10
E_1-2	PDC-616	4
E_1-2	IMP-74	25
E_1-2	IMP-33	32
E_1-2	AAC(2')-IIa	14
E_1-2	OXA-427	178
E_1-2	OXA-153	208
E_1-2	aadA24	905
E_1-2	PDC-342	48
E_1-2	OXA-113	6
E_1-2	IMP-75	32
E_1-2	OXA-195	6
E_1-2	PDC-384	17
E_1-2	IMP-34	159
E_1-2	AAC(2')-IIb	7
E_1-2	CTX-M-234	27
E_1-2	aadA25	913
E_1-2	PDC-343	44
E_1-2	OXA-154	149
E_1-2	CTX-M-235	2
E_1-2	CTX-M-276	1
E_1-2	IMP-35	16
E_1-2	IMP-76	141
E_1-2	mef(J)	356
E_1-2	PDC-344	37
E_1-2	OXA-155	149
E_1-2	bcr-1	1424
E_1-2	PDC-304	1
E_1-2	PDC-619	1
E_1-2	CTX-M-277	9
E_1-2	OXA-197	2
E_1-2	ACT-190	8
E_1-2	OXA-115	2
E_1-2	PDC-345	4
E_1-2	aadA27	33
E_1-2	CAM-1	42
E_1-2	CIM-1	81
E_1-2	IMP-77	135
E_1-2	AAC(3)-IIIa	57
E_1-2	mef(F)	323
E_1-2	OXA-156	159
E_1-2	PDC-346	5
E_1-2	ACT-191	3
E_1-2	IMP-37	27
E_1-2	OXA-116	9
E_1-2	ACT-150	83
E_1-2	CAM-2	35
E_1-2	IMP-78	128
E_1-2	AAC(3)-IIIb	54
E_1-2	mef(B)	747
E_1-2	OXA-198	789
E_1-2	OXA-157	211
E_1-2	PDC-306	1
E_1-2	OXA-117	4
E_1-2	ACT-151	15
E_1-2	ACT-110	10
E_1-2	CTX-M-238	1
E_1-2	ACT-192	8
E_1-2	IMP-38	45
E_1-2	PDC-347	69
E_1-2	IMP-79	140
E_1-2	AAC(3)-IIIc	49
E_1-2	OXA-199	234
E_1-2	OXA-158	132
E_1-2	CTX-M-239	2
E_1-2	ACT-111	2
E_1-2	ACT-193	3
E_1-2	IMP-39	34
E_1-2	OXA-159	127
E_1-2	OXA-118	382
E_1-2	PDC-349	5
E_1-2	ACT-153	7
E_1-2	ACT-112	23
E_1-2	OprJ	6819
E_1-2	OXA-119	410
E_1-2	ACT-113	2
E_1-2	ACT-154	13
E_1-2	gadW	77
E_1-2	ACT-155	13
E_1-2	catB2	2280
E_1-2	patA	25095
E_1-2	gadX	153
E_1-2	ACT-115	4
E_1-2	ACT-156	14
E_1-2	catB3	2489
E_1-2	OprM	5374
E_1-2	patB	27668
E_1-2	ACT-157	15
E_1-2	ACT-116	6
E_1-2	CepS	81
E_1-2	mecA	470
E_1-2	OprN	823
E_1-2	ACT-117	25
E_1-2	ACT-158	30
E_1-2	mecB	1398
E_1-2	ACT-159	8
E_1-2	ACT-118	16
E_1-2	mecC	861
E_1-2	ACT-119	82
E_1-2	mecD	1087
E_1-2	catB8	3134
E_1-2	catB9	1741
E_1-2	tet(Y)	4614
E_1-2	rgt1438	44
E_1-2	tet(Q)	20990
E_1-2	PC1	1
E_1-2	mecI	15
E_1-2	tet(M)	25085
E_1-2	PEN-B1	117
E_1-2	MSI-1	270
E_1-2	tet(E)	3883
E_1-2	PEN-B2	120
E_1-2	CIA-1	226
E_1-2	tet(A)	6712
E_1-2	APH(7'')-Ia	1
E_1-2	PEN-B3	106
E_1-2	OprZ	5425
E_1-2	ArnT	532
E_1-2	CIA-2	224
E_1-2	PEN-B4	112
E_1-2	CIA-3	214
E_1-2	CIA-4	223
E_1-2	Bpse_Omp38	215
E_1-2	DfrA42_TMP	4
E_1-2	tet(62)	6105
E_1-2	RCP-1	41
E_1-2	SHV-180	5
E_1-2	poxtA	13366
E_1-2	MCR-10.2	1280
E_1-2	SHV-140	15
E_1-2	OKP-C-1	48
E_1-2	tet(39)	7161
E_1-2	MCR-10.3	1275
E_1-2	SHV-182	15
E_1-2	tet(35)	323
E_1-2	vanX_in_vanA_cl	167
E_1-2	MCR-10.4	1307
E_1-2	SHV-183	3
E_1-2	SHV-101	14
E_1-2	tet(31)	4799
E_1-2	MCR-10.5	1292
E_1-2	SHV-102	1
E_1-2	SHV-144	1
E_1-2	SHV-185	2
E_1-2	clcD	1860
E_1-2	SHV-104	17
E_1-2	PAM-1	151
E_1-2	tetA(58)	14828
E_1-2	SHV-105	9
E_1-2	PAM-2	58
E_1-2	SHV-188	1
E_1-2	SHV-147	1
E_1-2	PAM-3	60
E_1-2	SHV-189	1
E_1-2	HelR	394
E_1-2	TEM-20	80
E_1-2	SHV-108	3
E_1-2	SHV-149	3
E_1-2	TEM-21	64
E_1-2	PAM-5	102
E_1-2	TEM-63	17
E_1-2	msr(G)	5982
E_1-2	TEM-24	1
E_1-2	RUB-1	65
E_1-2	APH(2'')-Ie	35
E_1-2	IND-10	6
E_1-2	PDC-90	40
E_1-2	rmtA	7
E_1-2	IND-11	9
E_1-2	APH(2'')-If	38
E_1-2	PDC-91	37
E_1-2	PDC-51	5
E_1-2	APH(2'')-Ig	5
E_1-2	rmtB	6
E_1-2	IND-12	8
E_1-2	PDC-92	71
E_1-2	bmr	126
E_1-2	MexA	4248
E_1-2	rmtC	2
E_1-2	PDC-52	5
E_1-2	PDC-93	48
E_1-2	catIII	179
E_1-2	QnrS1	108
E_1-2	MexB	48004
E_1-2	ADC-341	1
E_1-2	PDC-53	5
E_1-2	TEM-29	1
E_1-2	OXY-8-1	17
E_1-2	rmtD	4
E_1-2	IND-14	8
E_1-2	QnrS2	126
E_1-2	MexC	3505
E_1-2	PDC-13	3
E_1-2	IND-15	5
E_1-2	OXY-8-2	13
E_1-2	rmtE	9
E_1-2	QnrS3	92
E_1-2	MexD	44876
E_1-2	ADC-343	1
E_1-2	ADC-302	6
E_1-2	OXY-8-3	13
E_1-2	rmtF	3
E_1-2	IND-16	5
E_1-2	QnrS4	109
E_1-2	MexE	2464
E_1-2	PDC-56	6
E_1-2	PDC-15	3
E_1-2	rmtG	5
E_1-2	IND-17	18
E_1-2	QnrS5	138
E_1-2	PER-1	86
E_1-2	MexF	49957
E_1-2	MexG	2
E_1-2	rmtH	4
E_1-2	IND-18	18
E_1-2	PDC-57	13
E_1-2	QnrS6	126
E_1-2	PER-2	74
E_1-2	IND-19	9
E_1-2	PDC-99	11
E_1-2	PDC-17	7
E_1-2	QnrS7	94
E_1-2	TaeA	32934
E_1-2	PER-3	88
E_1-2	MexH	300
E_1-2	PDC-18	3
E_1-2	VIM-60	4
E_1-2	PDC-59	1
E_1-2	ADC-306	5
E_1-2	ADC-347	10
E_1-2	QnrS8	107
E_1-2	PER-4	84
E_1-2	MexI	31891
E_1-2	VIM-20	7
E_1-2	ADC-348	3
E_1-2	CTX-M-1	22
E_1-2	VIM-61	16
E_1-2	QnrS9	141
E_1-2	PER-5	83
E_1-2	MexJ	685
E_1-2	ADC-308	1
E_1-2	CTX-M-2	24
E_1-2	PER-6	130
E_1-2	MexK	13882
E_1-2	ADC-309	1
E_1-2	CTX-M-3	16
E_1-2	PER-7	88
E_1-2	CTX-M-4	23
E_1-2	VIM-23	6
E_1-2	Yent_y56	57
E_1-2	PER-8	84
E_1-2	VIM-65	1
E_1-2	vgbA	1
E_1-2	CTX-M-5	16
E_1-2	vanX_in_vanB_cl	89
E_1-2	vanX_in_vanF_cl	154
E_1-2	PER-9	75
E_1-2	VIM-25	1
E_1-2	VIM-66	4
E_1-2	CTX-M-6	19
E_1-2	ErmO-srmA	54
E_1-2	ANT(9)-Ia	76
E_1-2	HER-1	347
E_1-2	MCR-2.1	1183
E_1-2	CTX-M-7	24
E_1-2	ANT(9)-Ib	7
E_1-2	VIM-26	14
E_1-2	vgbC	26
E_1-2	SAT-2	11
E_1-2	tet(O/W)	25663
E_1-2	HER-2	347
E_1-2	MCR-2.2	1170
E_1-2	tet(O/32/O)	24446
E_1-2	CTX-M-8	10
E_1-2	VIM-68	7
E_1-2	VIM-27	12
E_1-2	ANT(9)-Ic	30
E_1-2	SAT-3	18
E_1-2	HER-3	348
E_1-2	MCR-2.3	1246
E_1-2	VIM-28	10
E_1-2	VIM-69	19
E_1-2	PFM-1	22
E_1-2	CTX-M-9	33
E_1-2	SAT-4	49
E_1-2	HER-4	335
E_1-2	MCR-2.4	1159
E_1-2	PFM-2	25
E_1-2	VIM-29	30
E_1-2	vmlR	11391
E_1-2	HER-5	346
E_1-2	vatA	688
E_1-2	MCR-2.5	1124
E_1-2	PFM-3	25
E_1-2	HER-6	351
E_1-2	vatB	2626
E_1-2	MCR-2.6	1106
E_1-2	PFM-4	25
E_1-2	vatC	2274
E_1-2	MCR-2.7	1112
E_1-2	SPM-1	27
E_1-2	HER-8	354
E_1-2	MexV	751
E_1-2	vatD	1103
E_1-2	MCR-2.8	922
E_1-2	GES-50	41
E_1-2	IMP-100	44
E_1-2	GES-10	115
E_1-2	MexW	37168
E_1-2	vatE	3107
E_1-2	GES-51	28
E_1-2	GES-52	13
E_1-2	IMP-101	45
E_1-2	AAC(3)-IIa	69
E_1-2	vatF	1703
E_1-2	GES-11	178
E_1-2	IMP-102	21
E_1-2	CMY-90	13
E_1-2	AAC(3)-IIb	66
E_1-2	GES-53	32
E_1-2	GES-12	172
E_1-2	OXA-890	2
E_1-2	GES-54	34
E_1-2	CMY-50	13
E_1-2	FosL1	111
E_1-2	AAC(3)-IIc	68
E_1-2	vatH	2387
E_1-2	GES-13	253
E_1-2	GES-55	7
E_1-2	CMY-51	45
E_1-2	AXC-1	73
E_1-2	IMP-104	139
E_1-2	OXA-850	68
E_1-2	AAC(3)-IId	68
E_1-2	CMY-10	221
E_1-2	GES-14	253
E_1-2	GES-56	31
E_1-2	BcII	19
E_1-2	IMP-105	34
E_1-2	AXC-2	67
E_1-2	CMY-93	17
E_1-2	OXA-851	33
E_1-2	AAC(3)-IIe	63
E_1-2	CMY-11	214
E_1-2	GES-15	163
E_1-2	OXA-811	1
E_1-2	CMY-53	6
E_1-2	TEM-220	1
E_1-2	CMY-94	3
E_1-2	OXA-852	3
E_1-2	armA	10
E_1-2	CMY-12	11
E_1-2	GES-57	21
E_1-2	AXC-3	79
E_1-2	GES-16	217
E_1-2	OXA-853	1
E_1-2	GES-58	20
E_1-2	CMY-95	44
E_1-2	AXC-4	73
E_1-2	OXA-812	22
E_1-2	OXA-894	214
E_1-2	CMY-13	27
E_1-2	AAC(3)-IIg	66
E_1-2	OXA-1090	23
E_1-2	GES-17	159
E_1-2	OXA-854	1
E_1-2	CMY-96	6
E_1-2	OXA-580	25
E_1-2	CMY-14	23
E_1-2	AXC-5	70
E_1-2	OXA-895	69
E_1-2	CMY-55	85
E_1-2	OXA-1091	208
E_1-2	mreA	1381
E_1-2	GES-59	96
E_1-2	GES-18	192
E_1-2	OXA-1010	1
E_1-2	OXA-581	41
E_1-2	CMY-97	5
E_1-2	CMY-15	9
E_1-2	OXA-1092	1
E_1-2	Erm(50)	153
E_1-2	OXA-1051	3
E_1-2	GES-19	108
E_1-2	CMY-56	75
E_1-2	AXC-6	66
E_1-2	CGA-1	256
E_1-2	OXA-896	411
E_1-2	OXA-814	61
E_1-2	OXA-540	589
E_1-2	CMY-16	2
E_1-2	OXA-897	1
E_1-2	OXA-582	24
E_1-2	OXA-500	6
E_1-2	AXC-7	72
E_1-2	OXA-1052	29
E_1-2	OXA-815	25
E_1-2	ERP-1	70
E_1-2	CMY-98	36
